shape_id,shape_pt_lon,shape_pt_lat,shape_pt_sequence,shape_dist_traveled
p_531492,-122.3912423095,37.7947672104,26,16183.16748102
p_788331,-122.279777,37.795032,1,0.00000000
p_788331,-122.2801551418,37.7944630126,2,71.39751824
p_788331,-122.2803624501,37.7942929166,3,97.66207312
p_788331,-122.2819944523,37.7939545707,4,246.22930991
p_788331,-122.2837878825,37.7936725911,5,407.26143389
p_788331,-122.2854644451,37.7935079655,6,556.05602366
p_788331,-122.2874451128,37.7933047216,7,731.96232525
p_788331,-122.2888289482,37.7930957066,8,856.03666759
p_788331,-122.2913001117,37.79248097,9,1084.13830184
p_788331,-122.2934355332,37.7920883544,10,1277.20760887
p_788331,-122.2954565649,37.7918402171,11,1457.33802826
p_788331,-122.2965253525,37.7917824979,12,1551.69477025
p_788331,-122.2990659148,37.7918727298,13,1775.69192374
p_788331,-122.3017377871,37.792089286,14,2012.25466235
p_788331,-122.3022481752,37.7921339498,15,2057.48206110
p_788331,-122.3051244666,37.7925269079,16,2314.55156305
p_788331,-122.3113589783,37.7936431083,17,2877.48116711
p_788331,-122.3125386143,37.7938457549,18,2983.78770842
p_788331,-122.3177574113,37.7951776294,19,3466.63002092
p_788331,-122.3215745262,37.7963204037,20,3825.95563212
p_788331,-122.3221295332,37.7965248548,21,3879.84820860
p_788331,-122.3238315077,37.7969976014,22,4038.66673275
p_788331,-122.326164849,37.7976037761,23,4254.90597435
p_788331,-122.3278115941,37.7978893873,24,4403.36404831
p_788331,-122.3297196006,37.7983280565,25,4578.31882930
p_788331,-122.3317623533,37.7985239663,26,4759.53811758
p_788331,-122.3331519286,37.7985299369,27,4881.92288735
p_788331,-122.3354533941,37.7980359027,28,5091.90474448
p_788331,-122.3376088084,37.7972771869,29,5299.57928562
p_788331,-122.3391883306,37.7969322093,30,5443.86725122
p_788331,-122.3432468868,37.796352984,31,5807.05771943
p_788331,-122.3448432168,37.7960931829,32,5950.58103350
p_788331,-122.3478884814,37.7953776605,33,6230.30506591
p_788331,-122.3525279706,37.7939821072,34,6667.30884404
p_788331,-122.3539058115,37.7935849476,35,6796.42423658
p_788331,-122.3568452005,37.7930496976,36,7062.04970762
p_788331,-122.3587110736,37.792943657,37,7226.81443809
p_788331,-122.3608261557,37.7931102921,38,7414.02406358
p_788331,-122.3651975636,37.7936862001,39,7804.32025410
p_788331,-122.3685079323,37.7941457035,40,8100.31685422
p_788331,-122.369045148,37.7942269353,41,8148.48474581
p_788331,-122.3719014674,37.7949086101,42,8411.19169819
p_788331,-122.375092222,37.7957435755,43,8707.10708317
p_788331,-122.3766560147,37.7961603725,44,8852.40013856
p_788331,-122.3790075259,37.7965542196,45,9064.07205700
p_788331,-122.3806177999,37.7966956,46,9206.76158043
p_788331,-122.3836686912,37.7969694984,47,9477.18072585
p_788331,-122.3856711872,37.7971568022,48,9654.76950183
p_788331,-122.3865018841,37.7971012603,49,9728.19145851
p_788331,-122.387070592,37.7969346342,50,9781.58512681
p_788331,-122.3882207877,37.796409507,51,9898.45868849
p_788331,-122.3897288221,37.7956773524,52,10054.16690716
p_788331,-122.3901739317,37.7955198547,53,10097.09113803
p_788331,-122.39079,37.79436,54,10236.79455040
p_898865,-122.39156,37.79506,1,0.00000000
p_898865,-122.38932,37.79807,2,387.99074577
p_898865,-122.38805,37.80217,3,856.60468838
p_898865,-122.38539,37.81128,4,1894.52795332
p_898865,-122.38678,37.82495,5,3416.73087160
p_898865,-122.38897,37.83625,6,4685.68619834
p_898865,-122.38972,37.84358,7,5501.94224164
p_898865,-122.39087,37.85396,8,6658.49333501
p_898865,-122.39295,37.86815,9,8244.09593880
p_898865,-122.39555,37.88338,10,9949.94336000
p_898865,-122.39699,37.8941,11,11146.52650456
p_898865,-122.39733,37.89953,12,11749.96822915
p_898865,-122.39728,37.90235,13,12063.00389916
p_898865,-122.39687,37.90362,14,12208.50596785
p_898865,-122.39555,37.9057,15,12466.91855409
p_898865,-122.39335,37.90627,16,12670.47784667
p_898865,-122.38845,37.90581,17,13104.41962824
p_898865,-122.37801,37.90402,18,14043.82367151
p_898865,-122.36925,37.90281,19,14825.86267229
p_898865,-122.36538,37.90276,20,15166.26776509
p_898865,-122.36336,37.90339,21,15357.18914220
p_898865,-122.36221,37.90431,22,15500.91318823
p_898865,-122.36186,37.90616,23,15708.54759311
p_898865,-122.36152,37.90795,24,15909.46551312
p_898865,-122.36054,37.90881,25,16038.07041940
p_898865,-122.3592580247,37.9094690225,26,16172.45960722
p_898866,-122.3592775639,37.9094840203,1,0.00000000
p_898866,-122.36054,37.90881,2,133.87411300
p_898866,-122.3615209581,37.9079471855,3,262.76743749
p_898866,-122.3618606796,37.9061561549,4,463.79483011
p_898866,-122.3622124293,37.9043021016,5,671.89699432
p_898866,-122.3633615283,37.9033884324,6,815.06669142
p_898866,-122.365386045,37.9027563859,7,1006.44091460
p_898866,-122.3692627392,37.9028111957,8,1347.44378492
p_898866,-122.3780247704,37.9040236632,9,2129.70581526
p_898866,-122.3884584675,37.9058107034,10,3068.49860682
p_898866,-122.393364722,37.906269125,11,3502.96606339
p_898866,-122.3955544738,37.9056223895,12,3708.48674034
p_898866,-122.3968819596,37.9035874788,13,3962.73970188
p_898866,-122.3972795408,37.9023451368,14,4104.99729066
p_898866,-122.3973289171,37.89951917,15,4418.69440645
p_898866,-122.3969863852,37.8940804275,16,5023.11637344
p_898866,-122.3955523742,37.8833634878,17,6219.30608223
p_898866,-122.3929510486,37.868076549,18,7931.43209284
p_898866,-122.3908694105,37.8539508573,19,9509.96152418
p_898866,-122.3897201952,37.8435723068,20,10666.34630856
p_898866,-122.388967552,37.8361700111,21,11490.61933029
p_898866,-122.3867794309,37.824942126,22,12751.63862941
p_898866,-122.385395011,37.8112680332,23,14274.25493733
p_898866,-122.3880584529,37.8021403946,24,15314.15388073
p_898866,-122.3893256234,37.7980609247,25,15780.49561158
p_898866,-122.3915989588,37.7951250456,26,16162.95419567
