shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_1274523,37.5702,-122.07172,193,10216.87948687
p_1274523,37.56918,-122.07205,194,10333.78111225
p_1274523,37.569024022725,-122.072145986015,195,10353.05804572
p_1274523,37.569024,-122.072146,196,10353.06085426
p_1274523,37.56901,-122.07213,197,10355.16142604
p_1274523,37.5686,-122.07237,198,10405.36377426
p_1274523,37.568316,-122.072615,199,10443.60034516
p_1274523,37.56831,-122.07262,200,10444.39945898
p_1274523,37.5682,-122.07272,201,10459.46932746
p_1274523,37.5684909956793,-122.07314499369,202,10508.9951239
p_1274523,37.5684909996883,-122.073145000266,203,10508.99585569
p_1274523,37.56845,-122.07318,204,10514.49745858
p_1274523,37.56981,-122.07567,205,10781.281392
p_1274523,37.569811,-122.075672,206,10781.49004577
p_1274523,37.56989,-122.07581,207,10796.50696552
p_1274523,37.57032,-122.07638,208,10865.88517296
p_1274523,37.57087,-122.077,209,10947.89923563
p_1274523,37.571139,-122.077221,210,10983.57191896
p_1274523,37.5711390294383,-122.077220970562,211,10983.57609491
p_1274523,37.57114,-122.07722,212,10983.71377324
p_1274523,37.57176,-122.07771,213,11065.00939628
p_1274523,37.57211,-122.07789,214,11106.9838901
p_1274523,37.572116,-122.077893,215,11107.70061836
p_1274523,37.572936,-122.078288,216,11205.17121605
p_1274523,37.57293598018,-122.07828803964,217,11205.17535144
p_1274523,37.57292,-122.07832,218,11208.50957712
p_1274523,37.57442,-122.07916,219,11390.7806726
p_1274523,37.57463,-122.07931,220,11417.59152774
p_1274523,37.57523,-122.07961,221,11489.26401411
p_1274523,37.575233,-122.079612,222,11489.64094831
p_1274523,37.57569,-122.079796,223,11542.90334143
p_1274523,37.5756899931894,-122.079796018389,224,11542.90513307
p_1274523,37.57567,-122.07985,225,11548.16468277
p_1274523,37.57644,-122.08027,226,11641.33166438
p_1274523,37.57736,-122.08059,227,11747.28146292
p_1274523,37.5778,-122.08069,228,11796.90887513
p_1274523,37.577812,-122.080654,229,11800.35652943
p_1274523,37.57793,-122.08022,230,11840.8686114
p_1274523,37.57797,-122.080062,231,11855.51438003
p_1274527,37.6061229958317,-122.08241504863,1,0
p_1274527,37.60612,-122.08245,2,3.10407138
p_1274527,37.60793,-122.08266,3,204.84822364
p_1274527,37.60812,-122.08271,4,226.39333509
p_1274527,37.60829,-122.08279,5,246.54040186
p_1274527,37.60847,-122.0829,6,268.75433531
p_1274527,37.60863,-122.08249,7,309.07718271
p_1274527,37.60867,-122.08245,8,314.75027226
p_1274527,37.60873,-122.08212,9,344.63960951
p_1274527,37.6087210003998,-122.081929008484,10,361.53315661
p_1274527,37.608721,-122.081929,11,361.53390705
p_1274527,37.60874,-122.08194,12,363.85562352
p_1274527,37.60872,-122.08165,13,389.55780873
p_1274527,37.60867,-122.081451,14,407.98444335
p_1274527,37.60867,-122.08145,15,408.07274049
p_1274527,37.60858,-122.08118,16,433.92109819
p_1274527,37.60847,-122.08099,17,454.66972106
p_1274527,37.60833,-122.08082,18,476.27437866
p_1274527,37.60819,-122.08069,19,495.5928781
p_1274527,37.60805,-122.08059,20,513.46489692
p_1274527,37.60794,-122.08054,21,526.44742596
p_1274527,37.60773,-122.08048,22,550.34965807
p_1274527,37.607563,-122.080493,23,568.92034188
p_1274527,37.6075629979503,-122.080492977454,24,568.92234566
p_1274527,37.60756,-122.08046,25,571.85315317
p_1274527,37.60562,-122.08017,26,788.68921052
p_1274527,37.60562,-122.080143,27,791.0733306
p_1274527,37.605619,-122.079456,28,851.73604348
p_1274527,37.6056190034501,-122.079456001255,29,851.73644211
p_1274527,37.60563,-122.07946,30,853.00698745
p_1274527,37.60566,-122.0765,31,1114.39830935
p_1274527,37.60566,-122.076491,32,1115.19301562
p_1274527,37.605618,-122.075278,33,1222.40318121
p_1274527,37.6056180137168,-122.075278000653,34,1222.40470471
p_1274527,37.60566,-122.07528,35,1227.06806442
p_1274527,37.60568,-122.07299,36,1429.28881584
p_1274527,37.60568,-122.072983,37,1429.90692055
p_1274527,37.6056859999246,-122.071322020872,38,1576.57400095
p_1274527,37.605698,-122.07132,39,1577.91777844
p_1274527,37.605698,-122.070801,40,1623.74581658
p_1274527,37.605701,-122.070312,41,1666.92611809
p_1274527,37.605701,-122.069069,42,1776.68382352
p_1274527,37.605698,-122.068916,43,1790.19792546
p_1274527,37.605694,-122.068794,44,1800.97974936
p_1274527,37.605675,-122.068581,45,1819.90564305
p_1274527,37.605785,-122.068489,46,1834.57017257
p_1274527,37.605927,-122.068359,47,1854.06787437
p_1274527,37.606037,-122.06823,48,1870.76528791
p_1274527,37.606133,-122.0681,49,1886.42721389
p_1274527,37.60622,-122.067963,50,1901.90556467
p_1274527,37.6063,-122.067818,51,1917.48659135
p_1274527,37.606384,-122.067657,52,1934.4872529
p_1274527,37.606464,-122.06749,53,1951.7001922
p_1274527,37.606548,-122.067291,54,1971.59195764
p_1274527,37.606621,-122.067101,55,1990.22286883
