zone_id,access_node_id,distance,geometry
201.0,1000010.0,1417.8064592144462,"LINESTRING (-122.06574558 37.6806975, -122.075615 37.690776)"
202.0,1000023.0,505.01139233057665,"LINESTRING (-122.08429658 37.67376159, -122.086941 37.669731)"
203.0,1000010.0,1993.380442759051,"LINESTRING (-122.09436094 37.6807115, -122.075615 37.690776)"
203.0,1000023.0,1384.6383955583885,"LINESTRING (-122.09436094 37.6807115, -122.086941 37.669731)"
204.0,1000023.0,1937.6794197717727,"LINESTRING (-122.10595167 37.67852043, -122.086941 37.669731)"
211.0,1000023.0,648.2447863755134,"LINESTRING (-122.09276994 37.66616761, -122.086941 37.669731)"
212.0,1000023.0,1827.2044688323751,"LINESTRING (-122.06629139 37.67142457, -122.086941 37.669731)"
214.0,1000023.0,1878.694545018965,"LINESTRING (-122.0707227 37.65874777, -122.086941 37.669731)"
215.0,1000023.0,1570.8961992758743,"LINESTRING (-122.07987489 37.65675815, -122.086941 37.669731)"
216.0,1000023.0,1996.705778168754,"LINESTRING (-122.08613761 37.65178546, -122.086941 37.669731)"
217.0,1000023.0,1530.0591478509464,"LINESTRING (-122.10138344 37.66207327, -122.086941 37.669731)"
218.0,1000023.0,1945.090233839501,"LINESTRING (-122.09537708 37.65356337, -122.086941 37.669731)"
227.0,1000044.0,1349.4640455472932,"LINESTRING (-122.07226717 37.63639237, -122.057158 37.634363)"
228.0,1000044.0,1478.7444244715932,"LINESTRING (-122.06969955 37.64320736, -122.057158 37.634363)"
229.0,1000044.0,1043.6906606992343,"LINESTRING (-122.0623624 37.64279596, -122.057158 37.634363)"
233.0,1000044.0,1821.1643802098115,"LINESTRING (-122.05898981 37.61804926, -122.057158 37.634363)"
237.0,1000046.0,1187.1696555572946,"LINESTRING (-122.02391265 37.60003597, -122.01723 37.590765)"
244.0,1000046.0,1053.8867713990605,"LINESTRING (-122.0289684 37.58894518, -122.01723 37.590765)"
245.0,1000046.0,402.89622423167873,"LINESTRING (-122.01547713 37.58741847, -122.01723 37.590765)"
261.0,1000020.0,1435.0772659587838,"LINESTRING (-121.99277282 37.5590276, -121.976605 37.557513)"
262.0,1000020.0,675.929282006726,"LINESTRING (-121.96895018 37.55787007, -121.976605 37.557513)"
263.0,1000020.0,1795.1717915982754,"LINESTRING (-121.96876546 37.542613, -121.976605 37.557513)"
264.0,1000020.0,1506.1174922340163,"LINESTRING (-121.97858477 37.54405941, -121.976605 37.557513)"
265.0,1000020.0,1114.748345841562,"LINESTRING (-121.98609875 37.55089054, -121.976605 37.557513)"
279.0,1000047.0,1118.7777060951282,"LINESTRING (-121.92841602 37.50739468, -121.939358 37.502307)"
290.0,1000018.0,1962.503069791979,"LINESTRING (-121.8913107 37.71818819, -121.899242 37.701692)"
292.0,1000018.0,1974.8234781303581,"LINESTRING (-121.91877101 37.71044978, -121.899242 37.701692)"
292.0,1000049.0,1454.574487863358,"LINESTRING (-121.91877101 37.71044978, -121.928301 37.69976)"
293.0,1000049.0,1506.40244886305,"LINESTRING (-121.93375361 37.71260222, -121.928301 37.69976)"
297.0,1000018.0,1827.0220734073093,"LINESTRING (-121.91186866 37.68864792, -121.899242 37.701692)"
297.0,1000049.0,1901.88110122495,"LINESTRING (-121.91186866 37.68864792, -121.928301 37.69976)"
305.0,1000018.0,1620.465980698929,"LINESTRING (-121.88339476 37.69426567, -121.899242 37.701692)"
330.0,1000005.0,1759.5647302709197,"LINESTRING (-121.79395053 38.00705958, -121.780353 37.995415)"
331.0,1000005.0,1764.2350992501983,"LINESTRING (-121.76908454 38.00856378, -121.780353 37.995415)"
338.0,1000005.0,1559.9252461039498,"LINESTRING (-121.79759119 37.99191471, -121.780353 37.995415)"
339.0,1000005.0,1336.798630715082,"LINESTRING (-121.76786882 37.98850628, -121.780353 37.995415)"
341.0,1000034.0,1133.4322687264662,"LINESTRING (-121.8924784 38.02669339, -121.889011 38.016873)"
342.0,1000034.0,704.561602868141,"LINESTRING (-121.89436127 38.02160401, -121.889011 38.016873)"
343.0,1000034.0,1656.9274807701677,"LINESTRING (-121.8702047 38.01528563, -121.889011 38.016873)"
344.0,1000034.0,1239.7657683094085,"LINESTRING (-121.88374505 38.00652423, -121.889011 38.016873)"
347.0,1000034.0,1713.2504325051814,"LINESTRING (-121.90845581 38.01522614, -121.889011 38.016873)"
351.0,1000036.0,488.68293076852007,"LINESTRING (-121.94520823 38.02327924, -121.944248 38.01895)"
366.0,1000035.0,1917.0015430513715,"LINESTRING (-122.05997024 37.94541844, -122.056015 37.928463)"
367.0,1000035.0,1878.1348079188176,"LINESTRING (-122.0756447 37.93521367, -122.056015 37.928463)"
370.0,1000014.0,905.6163408082022,"LINESTRING (-122.03925461 37.97538034, -122.029126 37.973773)"
