id,vehicle_trip_tripId,vehicle_trip_routeId,vehicle_trip_directionId,vehicle_vehicle_id,vehicle_vehicle_label,vehicle_position_latitude,vehicle_position_longitude,vehicle_position_bearing,vehicle_position_odometer,vehicle_position_speed,vehicle_currentStopSequence,vehicle_currentStatus,vehicle_stopId,vehicle_timestamp,header_timestamp
RTVP:T:22562208,22562208,96,1.0,6765,Fulton Ranch+Basha,33.239555,-111.85852,176.0,90474.0,0.0,57.0,IN_TRANSIT_TO,8720,2025-10-04 00:21:33,2025-10-04 00:21:46
RTVP:T:22563319,22563319,104,1.0,6793,Hamilton+Morelos,33.400555,-111.85697,181.0,16407.0,0.44704,11.0,INCOMING_AT,5002,2025-10-04 00:21:27,2025-10-04 00:21:46
RTVP:T:22563318,22563318,104,1.0,6763,Hamilton+Morelos,33.29206,-111.84169,180.0,56073.0,6.7056,,,,2025-10-04 00:20:10,2025-10-04 00:21:46
RTVP:T:22562891,22562891,104,0.0,6766,Mesa Riverview,33.307243,-111.85902,342.0,20427.0,5.81152,11.0,INCOMING_AT,2721,2025-10-04 00:21:41,2025-10-04 00:21:46
RTVP:T:22562890,22562890,104,0.0,6790,Mesa Riverview,33.42225,-111.856445,0.0,61422.0,6.7056,40.0,IN_TRANSIT_TO,2715,2025-10-04 00:21:35,2025-10-04 00:21:46
RTVP:T:22786195,22786195,106,1.0,5678,105th Av+Santa Fe Dr,33.58755,-112.101906,181.0,8425.0,0.0,,,,2025-10-04 00:21:14,2025-10-04 00:21:46
RTVP:T:22786177,22786177,106,1.0,5296,105th Av+Santa Fe Dr,33.582005,-112.13542,248.0,33414.0,8.04672,28.0,INCOMING_AT,6936,2025-10-04 00:21:41,2025-10-04 00:21:46
RTVP:T:22786185,22786185,106,1.0,5307,105th Av+Santa Fe Dr,33.58038,-112.27207,252.0,76374.0,1.34112,57.0,STOPPED_AT,6937,2025-10-04 00:21:34,2025-10-04 00:21:46
RTVP:T:22786161,22786161,106,1.0,5288,105th Av+Santa Fe Dr,33.60388,-112.28645,278.0,104709.0,0.0,1.0,INCOMING_AT,6951,2025-10-04 00:21:38,2025-10-04 00:21:46
RTVP:T:22786200,22786200,106,1.0,5692,99th Ave+Peoria,33.582115,-112.09559,278.0,13789.0,8.9408,14.0,INCOMING_AT,6897,2025-10-04 00:21:41,2025-10-04 00:21:46
RTVP:T:22786147,22786147,106,0.0,5324,Dunlap+3rd St,33.581898,-112.15615,89.0,36356.0,11.176,30.0,IN_TRANSIT_TO,1588,2025-10-04 00:20:25,2025-10-04 00:21:46
RTVP:T:22563544,22563544,108,1.0,6751,48th St+Chandler,33.387165,-111.68974,268.0,0.0,0.0,1.0,STOPPED_AT,8833,2025-10-04 00:21:42,2025-10-04 00:21:46
RTVP:T:22563542,22563542,108,1.0,6715,48th St+Chandler,33.350006,-111.78528,270.0,39111.0,0.44704,28.0,IN_TRANSIT_TO,5614,2025-10-04 00:21:40,2025-10-04 00:21:46
RTVP:T:22563534,22563534,108,1.0,6681,48th St+Chandler,33.34921,-111.90185,270.0,88256.0,0.0,49.0,INCOMING_AT,5621,2025-10-04 00:21:24,2025-10-04 00:21:46
RTVP:T:22563528,22563528,108,1.0,6710,48th St+Chandler,33.30474,-111.980545,182.0,129639.0,0.0,,,,2025-10-04 00:21:18,2025-10-04 00:21:46
RTVP:T:22562075,22562075,108,0.0,2406,Superstition Sprgs,33.345875,-111.89531,6.0,44821.0,13.4112,31.0,IN_TRANSIT_TO,1269,2025-10-04 00:21:13,2025-10-04 00:21:46
RTVP:T:22562074,22562074,108,0.0,6892,Superstition Sprgs,33.35006,-111.759544,111.0,89282.0,0.0,56.0,IN_TRANSIT_TO,3145,2025-10-04 00:21:31,2025-10-04 00:21:46
RTVP:T:22562727,22562727,112,0.0,8526,Main St+Centennial,33.287834,-111.84141,0.0,7628.0,13.4112,5.0,INCOMING_AT,8871,2025-10-04 00:20:26,2025-10-04 00:21:46
RTVP:T:22562725,22562725,112,0.0,8527,Main St+Centennial,33.349228,-111.84167,0.0,30434.0,0.0,19.0,INCOMING_AT,7820,2025-10-04 00:21:21,2025-10-04 00:21:46
RTVP:T:22562724,22562724,112,0.0,6808,McKellips+Center St,33.317104,-111.841576,359.0,18486.0,16.09344,12.0,INCOMING_AT,2735,2025-10-04 00:21:30,2025-10-04 00:21:46
RTVP:T:22562726,22562726,112,0.0,6806,McKellips+Center St,33.330883,-111.84171,359.0,23615.0,15.19936,15.0,INCOMING_AT,2742,2025-10-04 00:21:38,2025-10-04 00:21:46
RTVP:T:22562722,22562722,112,0.0,6761,McKellips+Center St,33.45144,-111.83369,89.0,70404.0,0.0,1.0,INCOMING_AT,4501,2025-10-04 00:21:22,2025-10-04 00:21:46
RTVP:T:22562574,22562574,112,1.0,6773,Chandler PNR,33.377975,-111.841835,208.0,28642.0,13.4112,20.0,INCOMING_AT,9375,2025-10-04 00:21:41,2025-10-04 00:21:46
RTVP:T:22562573,22562573,112,1.0,6778,Chandler PNR,33.280746,-111.84147,183.0,63319.0,9.83488,45.0,IN_TRANSIT_TO,8866,2025-10-04 00:21:14,2025-10-04 00:21:46
RTVP:T:22562549,22562549,112,1.0,8523,Chandler PNR,33.41291,-111.836205,270.0,3296.0,12.51712,2.0,IN_TRANSIT_TO,5067,2025-10-04 00:21:13,2025-10-04 00:21:46
RTVP:T:22562547,22562547,112,1.0,6798,Chandler PNR,33.340096,-111.84175,180.0,28671.0,14.75232,23.0,IN_TRANSIT_TO,8167,2025-10-04 00:18:32,2025-10-04 00:21:46
RTVP:T:22563043,22563043,120,0.0,6769,Fitch Park,33.382034,-111.82842,170.0,70.0,0.0,2.0,INCOMING_AT,438,2025-10-04 00:21:28,2025-10-04 00:21:46
RTVP:T:22562261,22562261,120,1.0,6754,Lewis+Coury,33.429546,-111.82748,89.0,0.0,0.0,1.0,STOPPED_AT,9587,2025-10-04 00:21:40,2025-10-04 00:21:46
RTVP:T:22787164,22787164,122,0.0,5635,19th Ave+Dunlap,33.575672,-112.09964,180.0,39173.0,0.44704,30.0,INCOMING_AT,3751,2025-10-04 00:21:33,2025-10-04 00:21:46
RTVP:T:22787133,22787133,122,1.0,5672,ASU West,33.596397,-112.12136,270.0,17260.0,13.4112,15.0,IN_TRANSIT_TO,6428,2025-10-04 00:21:29,2025-10-04 00:21:46
RTVP:T:22787131,22787131,122,1.0,5311,ASU West,33.60987,-112.16428,179.0,38778.0,0.0,1.0,STOPPED_AT,7732,2025-10-04 00:21:18,2025-10-04 00:21:46
RTVP:T:22562960,22562960,128,0.0,6760,McKellips+Stapley,33.38263,-111.807106,251.0,20.0,0.0,2.0,IN_TRANSIT_TO,9467,2025-10-04 00:21:22,2025-10-04 00:21:46
RTVP:T:22562959,22562959,128,0.0,6786,McKellips+Stapley,33.45137,-111.80386,88.0,29063.0,0.0,1.0,STOPPED_AT,533,2025-10-04 00:21:42,2025-10-04 00:21:46
RTVP:T:22563605,22563605,128,1.0,6788,Inverness+Stapley,33.39281,-111.80551,163.0,23727.0,0.0,20.0,STOPPED_AT,5304,2025-10-04 00:21:14,2025-10-04 00:21:46
RTVP:T:22562838,22562838,136,0.0,6810,McDowell+Gilbert Rd,33.287094,-111.78937,36.0,6161.0,15.6464,5.0,IN_TRANSIT_TO,9149,2025-10-04 00:21:26,2025-10-04 00:21:46
RTVP:T:22562837,22562837,136,0.0,6886,McDowell+Gilbert Rd,33.423187,-111.78815,0.0,60187.0,6.7056,39.0,INCOMING_AT,2895,2025-10-04 00:21:40,2025-10-04 00:21:46
RTVP:T:22562802,22562802,136,1.0,6898,Insight+Gilbert Rd,33.46752,-111.78614,90.0,56.0,0.0,2.0,IN_TRANSIT_TO,4605,2025-10-04 00:21:21,2025-10-04 00:21:46
RTVP:T:22562798,22562798,136,1.0,6799,Insight+Gilbert Rd,33.391438,-111.78833,180.0,29431.0,13.85824,20.0,INCOMING_AT,5094,2025-10-04 00:21:37,2025-10-04 00:21:46
RTVP:T:22562797,22562797,136,1.0,6792,Insight+Gilbert Rd,33.276806,-111.78986,215.0,75367.0,0.0,50.0,INCOMING_AT,30594,2025-10-04 00:21:37,2025-10-04 00:21:46
RTVP:T:22786238,22786238,138,1.0,5667,105th Av+Santa Fe Dr,33.611416,-112.01249,91.0,4.0,0.0,1.0,STOPPED_AT,785,2025-10-04 00:21:30,2025-10-04 00:21:46
RTVP:T:22786205,22786205,138,1.0,5302,105th Av+Santa Fe Dr,33.602592,-112.05134,309.0,41582.0,16.98752,26.0,IN_TRANSIT_TO,6027,2025-10-04 00:21:23,2025-10-04 00:21:46
RTVP:T:22786257,22786257,138,1.0,5694,105th Av+Santa Fe Dr,33.61073,-112.1648,270.0,81300.0,13.4112,49.0,INCOMING_AT,7048,2025-10-04 00:21:40,2025-10-04 00:21:46
RTVP:T:22786224,22786224,138,1.0,5686,105th Av+Santa Fe Dr,33.60384,-112.28583,277.0,121461.0,0.0,1.0,INCOMING_AT,6951,2025-10-04 00:21:36,2025-10-04 00:21:46
RTVP:T:22786254,22786254,138,0.0,5280,32nd St+Thunderbird,33.609604,-112.2498,129.0,14396.0,0.0,10.0,INCOMING_AT,9514,2025-10-04 00:21:41,2025-10-04 00:21:46
RTVP:T:22786219,22786219,138,0.0,5636,32nd St+Thunderbird,33.610683,-112.132965,64.0,51557.0,0.0,31.0,INCOMING_AT,1740,2025-10-04 00:21:27,2025-10-04 00:21:46
RTVP:T:22786237,22786237,138,0.0,5310,32nd St+Thunderbird,33.598846,-111.98072,110.0,100450.0,7.59968,57.0,IN_TRANSIT_TO,3116,2025-10-04 00:21:42,2025-10-04 00:21:46
RTVP:T:22563243,22563243,140,0.0,6682,Gilbert Rd+Ray Rd,33.320168,-111.902176,88.0,24200.0,11.62304,18.0,INCOMING_AT,30110,2025-10-04 00:21:27,2025-10-04 00:21:46
RTVP:T:22563286,22563286,140,1.0,6875,48th St+Ray Rd,33.320663,-111.838104,269.0,14782.0,11.62304,11.0,INCOMING_AT,30271,2025-10-04 00:21:29,2025-10-04 00:21:46
RTVP:T:22563285,22563285,140,1.0,6813,48th St+Ray Rd,33.319923,-111.98313,269.0,59268.0,0.0,1.0,INCOMING_AT,572,2025-10-04 00:21:31,2025-10-04 00:21:46
RTVP:T:22786329,22786329,154,0.0,5671,Scottsdale PNR,33.62511,-112.167274,72.0,97.0,8.9408,2.0,INCOMING_AT,9186,2025-10-04 00:21:42,2025-10-04 00:21:46
RTVP:T:22786295,22786295,154,0.0,5298,Scottsdale PNR,33.626183,-111.98323,90.0,60149.0,16.54048,42.0,INCOMING_AT,8242,2025-10-04 00:21:40,2025-10-04 00:21:46
RTVP:T:22786320,22786320,154,1.0,5300,51st Ave+Greenway,33.62633,-112.00942,247.0,37854.0,6.7056,29.0,INCOMING_AT,8285,2025-10-04 00:21:32,2025-10-04 00:21:46
RTVP:T:22786294,22786294,154,1.0,8142,51st Ave+Greenway,33.63866,-112.16922,177.0,90469.0,0.0,1.0,STOPPED_AT,9185,2025-10-04 00:21:41,2025-10-04 00:21:46
RTVP:T:22786275,22786275,154,1.0,5654,51st Ave+Greenway,33.624027,-111.9171,259.0,7618.0,4.02336,7.0,INCOMING_AT,9173,2025-10-04 00:21:40,2025-10-04 00:21:46
RTVP:T:22562675,22562675,156,1.0,6889,48th St+Chandler,33.3062,-111.83775,271.0,3952.0,9.83488,4.0,INCOMING_AT,5586,2025-10-04 00:21:40,2025-10-04 00:21:46
RTVP:T:22562674,22562674,156,1.0,2411,48th St+Chandler,33.305267,-111.956474,270.0,40996.0,13.85824,28.0,INCOMING_AT,9358,2025-10-04 00:21:28,2025-10-04 00:21:46
RTVP:T:22562073,22562073,156,0.0,6823,McQueen+Chandler,33.30534,-111.94409,89.0,11071.0,10.28192,8.0,INCOMING_AT,1208,2025-10-04 00:21:30,2025-10-04 00:21:46
RTVP:T:22562069,22562069,156,0.0,7003,McQueen+Chandler,33.30633,-111.82513,273.0,53996.0,0.0,1.0,STOPPED_AT,5589,2025-10-04 00:21:14,2025-10-04 00:21:46
RTVP:T:22562078,22562078,156,0.0,2410,ASU Polytechnic,33.30513,-111.97965,90.0,3.0,0.0,1.0,STOPPED_AT,7548,2025-10-04 00:21:38,2025-10-04 00:21:46
RTVP:T:22562076,22562076,156,0.0,6893,ASU Polytechnic,33.306004,-111.87286,89.0,33288.0,8.49376,22.0,INCOMING_AT,1212,2025-10-04 00:21:37,2025-10-04 00:21:46
RTVP:T:22562072,22562072,156,0.0,6700,ASU Polytechnic,33.29585,-111.74872,142.0,76099.0,10.72896,48.0,IN_TRANSIT_TO,30506,2025-10-04 00:21:31,2025-10-04 00:21:46
RTVP:T:22562070,22562070,156,0.0,6752,ASU Polytechnic,33.30876,-111.68058,188.0,114470.0,0.0,66.0,INCOMING_AT,9464,2025-10-04 00:21:16,2025-10-04 00:21:46
RTVP:T:22562066,22562066,156,0.0,6848,ASU Polytechnic,33.308784,-111.680504,241.0,114477.0,0.0,1.0,INCOMING_AT,9464,2025-10-04 00:21:37,2025-10-04 00:21:46
RTVP:T:22562325,22562325,156,1.0,8078,48th St+Chandler,33.296276,-111.755516,337.0,38707.0,4.02336,,,,2025-10-04 00:19:59,2025-10-04 00:21:46
RTVP:T:22562322,22562322,156,1.0,8079,48th St+Chandler,33.30572,-111.90358,241.0,90998.0,0.0,53.0,STOPPED_AT,6492,2025-10-04 00:21:26,2025-10-04 00:21:46
RTVP:T:22562319,22562319,156,1.0,6859,48th St+Chandler,33.304337,-111.98051,176.0,115061.0,0.0,1.0,INCOMING_AT,7546,2025-10-04 00:21:19,2025-10-04 00:21:46
RTVP:T:22562317,22562317,156,1.0,6864,48th St+Chandler,33.30036,-111.97603,359.0,115061.0,11.62304,,,,2025-10-04 00:21:22,2025-10-04 00:21:46
RTVP:T:22786401,22786401,170,1.0,5287,Arrowhead Ctr,33.640564,-111.97803,270.0,33602.0,7.59968,23.0,INCOMING_AT,5400,2025-10-04 00:21:33,2025-10-04 00:21:46
RTVP:T:22786385,22786385,170,1.0,5680,Arrowhead Ctr,33.640118,-112.10166,268.0,72141.0,13.4112,50.0,INCOMING_AT,6303,2025-10-04 00:21:21,2025-10-04 00:21:46
RTVP:T:22786456,22786456,170,1.0,5695,Arrowhead Ctr,33.638306,-112.201904,266.0,103226.0,13.85824,72.0,INCOMING_AT,6321,2025-10-04 00:21:40,2025-10-04 00:21:46
RTVP:T:22786347,22786347,170,0.0,5639,Northsight+Raintree,33.640144,-112.09584,89.0,42112.0,11.62304,28.0,INCOMING_AT,1027,2025-10-04 00:21:39,2025-10-04 00:21:46
RTVP:T:22786463,22786463,170,0.0,5660,Northsight+Raintree,33.640564,-111.97731,90.0,78958.0,6.7056,54.0,INCOMING_AT,115,2025-10-04 00:21:35,2025-10-04 00:21:46
RTVP:T:22786369,22786369,170,0.0,5317,Northsight+Raintree,33.618378,-111.89853,259.0,110812.0,0.0,1.0,INCOMING_AT,8044,2025-10-04 00:21:29,2025-10-04 00:21:46
RTVP:T:22562321,22562321,184,0.0,6784,Power Rd PNR,33.379818,-111.68785,31.0,29342.0,7.59968,10.0,INCOMING_AT,3475,2025-10-04 00:21:30,2025-10-04 00:21:46
RTVP:T:22562323,22562323,184,0.0,6756,Power Rd PNR,33.470512,-111.683525,0.0,66485.0,0.0,1.0,INCOMING_AT,9090,2025-10-04 00:19:45,2025-10-04 00:21:46
RTVP:T:22563115,22563115,184,1.0,6877,ASU Polytechnic,33.40031,-111.68468,180.0,26871.0,13.4112,16.0,INCOMING_AT,5218,2025-10-04 00:21:23,2025-10-04 00:21:46
RTVP:T:22563114,22563114,184,1.0,6717,ASU Polytechnic,33.307774,-111.66972,178.0,73215.0,6.7056,32.0,IN_TRANSIT_TO,30592,2025-10-04 00:21:34,2025-10-04 00:21:46
RTVP:T:22786344,22786344,186,1.0,5666,Arrowhead Ctr,33.65514,-112.01291,269.0,33111.0,3.12928,14.0,INCOMING_AT,6038,2025-10-04 00:21:32,2025-10-04 00:21:46
RTVP:T:22786410,22786410,186,0.0,5281,Scottsdale Rd+Mayo,33.6545,-112.0911,106.0,48707.0,13.85824,37.0,INCOMING_AT,1745,2025-10-04 00:21:20,2025-10-04 00:21:46
RTVP:T:22786424,22786424,186,1.0,5651,51st Ave+Union Hills,33.654346,-112.16819,87.0,81140.0,0.0,1.0,INCOMING_AT,1762,2025-10-04 00:21:31,2025-10-04 00:21:46
RTVP:T:22786442,22786442,186,1.0,5283,51st Ave+Union Hills,33.66139,-112.186295,267.0,81426.0,0.0,,,,2025-10-04 00:21:15,2025-10-04 00:21:46
RTVP:T:22561917,22561917,514,1.0,6714,Mustang TC,33.46583,-111.89412,89.0,72991.0,11.62304,21.0,IN_TRANSIT_TO,9429,2025-10-04 00:21:24,2025-10-04 00:21:46
RTVP:T:22561910,22561910,521,1.0,6733,Tempe Library PNR,33.451378,-112.07215,90.0,9240.0,8.9408,8.0,IN_TRANSIT_TO,7849,2025-10-04 00:21:39,2025-10-04 00:21:46
RTVP:T:22561909,22561909,521,1.0,6726,Tempe Library PNR,33.385197,-111.940575,95.0,75069.0,0.0,12.0,IN_TRANSIT_TO,5278,2025-10-04 00:21:27,2025-10-04 00:21:46
RTVP:T:22561901,22561901,522,1.0,6722,Tempe Sports Complex,33.451374,-112.07121,90.0,9530.0,11.62304,8.0,INCOMING_AT,7849,2025-10-04 00:21:23,2025-10-04 00:21:46
RTVP:T:22561902,22561902,522,1.0,6854,Tempe Sports Complex,33.349094,-111.9649,90.0,83865.0,0.44704,13.0,IN_TRANSIT_TO,9128,2025-10-04 00:21:32,2025-10-04 00:21:46
RTVP:T:22561899,22561899,531,1.0,6731,Gilbert Rd+Ash St,33.447693,-112.08256,359.0,4692.0,3.12928,7.0,IN_TRANSIT_TO,1809,2025-10-04 00:21:26,2025-10-04 00:21:46
RTVP:T:22561888,22561888,533,1.0,7024,Superstition Spgs,33.386955,-111.696075,264.0,155540.0,20.1168,,,,2025-10-04 00:21:41,2025-10-04 00:21:46
RTVP:T:22561886,22561886,535,1.0,7027,Power Rd PNR,33.44699,-112.08767,75.0,2831.0,13.4112,5.0,INCOMING_AT,1450,2025-10-04 00:21:28,2025-10-04 00:21:46
RTVP:T:22561879,22561879,542,1.0,6727,Chandler PNR,33.44703,-112.09406,89.0,860.0,8.49376,2.0,INCOMING_AT,1443,2025-10-04 00:21:37,2025-10-04 00:21:46
RTVP:T:22561870,22561870,542,1.0,6721,Chandler PNR,33.45027,-112.075645,267.0,8970.0,5.81152,,,,2025-10-04 00:21:34,2025-10-04 00:21:46
RTVP:T:22561877,22561877,542,1.0,6723,Chandler PNR,33.28425,-111.84155,179.0,141098.0,4.4704,13.0,IN_TRANSIT_TO,8731,2025-10-04 00:21:32,2025-10-04 00:21:46
RTVP:T:22591957,22591957,562,1.0,7013,Goodyear PNR,33.447033,-112.093666,89.0,981.0,9.38784,3.0,INCOMING_AT,1441,2025-10-04 00:21:22,2025-10-04 00:21:46
RTVP:T:22591958,22591958,562,1.0,7014,Goodyear PNR,33.459988,-112.34374,359.0,96367.0,5.36448,,,,2025-10-04 00:21:23,2025-10-04 00:21:46
RTVP:T:22591965,22591965,563,1.0,7019,Avondale PNR,33.449306,-112.0736,89.0,7892.0,1.78816,8.0,INCOMING_AT,2837,2025-10-04 00:21:15,2025-10-04 00:21:46
RTVP:T:22591964,22591964,563,1.0,7018,Buckeye PNR,33.46161,-112.28002,268.0,75327.0,13.85824,9.0,IN_TRANSIT_TO,30581,2025-10-04 00:21:38,2025-10-04 00:21:46
RTVP:T:22591944,22591944,571,1.0,6884,Surprise PNR,33.4514,-112.073906,89.0,8685.0,3.12928,,,,2025-10-04 00:21:39,2025-10-04 00:21:46
RTVP:T:22591971,22591971,571,1.0,7021,Surprise PNR,33.5614,-112.257286,13.0,109854.0,27.26944,,,,2025-10-04 00:21:39,2025-10-04 00:21:46
RTVP:T:22591945,22591945,571,1.0,7020,Surprise PNR,33.623226,-112.34207,359.0,153365.0,0.0,10.0,IN_TRANSIT_TO,8859,2025-10-04 00:21:15,2025-10-04 00:21:46
RTVP:T:22591949,22591949,573,1.0,7012,Glendale PNR,33.451416,-112.07906,90.0,7074.0,11.62304,7.0,INCOMING_AT,1809,2025-10-04 00:21:18,2025-10-04 00:21:46
RTVP:T:22591948,22591948,573,1.0,6880,Glendale PNR,33.506126,-112.26906,354.0,88082.0,26.8224,8.0,IN_TRANSIT_TO,9571,2025-10-04 00:21:41,2025-10-04 00:21:46
RTVP:T:22591953,22591953,575,1.0,7016,Arrowhead Ctr,33.448177,-112.0861,269.0,5309.0,11.176,4.0,INCOMING_AT,7174,2025-10-04 00:21:38,2025-10-04 00:21:46
RTVP:T:22591952,22591952,575,1.0,7011,Arrowhead Ctr,33.654495,-112.168816,269.0,104888.0,0.0,9.0,INCOMING_AT,7084,2025-10-04 00:21:28,2025-10-04 00:21:46
RTVP:T:22525099,22525099,A,0.0,,Gilbert Rd/Main St,33.415,-111.80278,89.25374,,,23.0,,9762,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22525160,22525160,A,1.0,131,Downtown Phoenix Hub,33.445744,-111.96445,278.13516,,,17.0,,9764,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22525330,22525330,B,1.0,111,Baseline/Central Ave,33.509445,-112.08667,92.7909,,,9.0,,9006,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22525167,22525167,A,1.0,213,Downtown Phoenix Hub,33.415,-111.80444,265.3304,,,3.0,,9502,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22525104,22525104,A,0.0,114,Gilbert Rd/Main St,33.447094,-112.065956,75.694664,,,23.0,,9763,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22525328,22525328,B,1.0,137,Baseline/Central Ave,33.434166,-112.07361,180.0,,,22.0,,9786,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22525101,22525101,A,0.0,115,Gilbert Rd/Main St,33.414795,-111.88357,89.618095,,,17.0,,9023,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22525100,22525100,A,0.0,139,Gilbert Rd/Main St,33.415,-111.82833,90.65016,,,21.0,,9508,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22525409,22525409,B,0.0,118,Metro Pkwy,33.53055,-112.09972,359.5829,,,21.0,,6655,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22525332,22525332,B,1.0,119,Baseline/Central Ave,33.5725,-112.111946,180.64076,,,3.0,,9778,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22524974,22524974,S,0.0,180,Marina Heights/Rio Salado,33.414734,-111.9268,269.74026,,,6.0,,9772,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22524985,22524985,S,0.0,182,Marina Heights/Rio Salado,33.430065,-111.93833,54.502087,,,10.0,,9766,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22524983,22524983,S,1.0,183,Apache/Dorsey,33.429497,-111.94224,259.8108,,,7.0,,9551,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22525329,22525329,B,1.0,141,Baseline/Central Ave,33.46417,-112.07361,180.0,,,17.0,,9021,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22525026,22525026,S,0.0,185,Marina Heights/Rio Salado,33.4148,-111.92589,269.4422,,,6.0,,9772,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22525327,22525327,B,1.0,220,Baseline/Central Ave,33.417778,-112.07333,185.05902,,,23.0,,9799,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22525163,22525163,A,1.0,221,Downtown Phoenix Hub,33.439445,-111.949165,294.19867,,,16.0,,9047,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22525102,22525102,A,0.0,122,Gilbert Rd/Main St,33.42045,-111.92665,136.87996,,,13.0,,9010,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22525407,22525407,B,0.0,101,Metro Pkwy,33.573334,-112.111946,0.52170473,,,25.0,,9776,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22525411,22525411,B,0.0,222,Metro Pkwy,33.456944,-112.07361,0.0,,,10.0,,9048,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22525158,22525158,A,1.0,124,Downtown Phoenix Hub,33.448284,-112.06277,276.94907,,,22.0,,9032,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22525164,22525164,A,1.0,223,Downtown Phoenix Hub,33.415,-111.83639,270.33713,,,5.0,,9347,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22525408,22525408,B,0.0,147,Metro Pkwy,33.567406,-112.101845,273.81454,,,24.0,,9777,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22525331,22525331,B,1.0,202,Baseline/Central Ave,33.538887,-112.09944,184.76466,,,6.0,,6656,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22525412,22525412,B,0.0,104,Metro Pkwy,33.435635,-112.073715,359.50708,,,6.0,,9789,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22525103,22525103,A,0.0,148,Gilbert Rd/Main St,33.448055,-112.02361,90.71775,,,5.0,,9003,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22525099,22525099,A,0.0,203,Gilbert Rd/Main St,33.415,-111.80278,89.25374,,,23.0,,9762,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22525410,22525410,B,0.0,207,Metro Pkwy,33.48861,-112.07361,359.7222,,,15.0,,9040,2025-10-04 00:21:46,2025-10-04 00:21:46
RTVP:T:22525165,22525165,A,1.0,108,Downtown Phoenix Hub,33.414722,-111.92,270.74637,,,12.0,,9052,2025-10-04 00:21:46,2025-10-04 00:21:46
