timetable_id,stop_id,stop_sequence,stop_name,connected_routes
2229,757068,4,Santa Rosa Transit Mall,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 22/Sebastopol, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 29B/Guerneville - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma, 42/Santa Rosa, Industry West Business Park, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 46/Santa Rosa, Sonoma State University, Cotati Depot, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2229,757577,5,Santa Rosa Ave & Todd Rd,"44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2229,757581,6,Robert's Lake Rd / Golf Course Dr,"44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2229,757583,7,Redwood Dr & Commerce Blvd,"12/Northern Rohnert Park, 14/Northern Rohnert Park, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma"
2229,761115,8,Graton Resort (North Entrance),"12/Northern Rohnert Park, 44/Petaluma, JC, SSU, Santa Rosa, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma"
2229,757587,9,Labath & Martin,"12/Northern Rohnert Park, 14/Northern Rohnert Park, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma"
2229,757591,10,Redwood Dr & RP Expressway (Mattress Firm),"12/Northern Rohnert Park, 14/Northern Rohnert Park, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma"
2229,757596,11,Commerce Blvd & RP Expressway,"44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2229,757600,12,Adrian Dr & Southwest Blvd,"10T/Cotati, Rohnert Park Tripper, 44/Petaluma, JC, SSU, Santa Rosa, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma"
2229,785279,13,East Cotati Ave & Santero Way,"10/Cotati, Rohnert Park, Sonoma State University, 10T/Cotati, Rohnert Park Tripper, 26/Sebastopol, Cotati, Rohnert Park, 44/Petaluma, JC, SSU, Santa Rosa, 46/Santa Rosa, Sonoma State University, Cotati Depot, 52/West County Connector"
2229,848650,14,Sonoma State University - NB,"44/Petaluma, JC, SSU, Santa Rosa, 46/Santa Rosa, Sonoma State University, Cotati Depot"
2229,757607,15,Cotati Hub,"10/Cotati, Rohnert Park, Sonoma State University, 10T/Cotati, Rohnert Park Tripper, 26/Sebastopol, Cotati, Rohnert Park, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 52/West County Connector, 54/South County Connector"
2229,757615,16,Old Redwood Hwy & Petaluma Hill Rd,"30/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2229,757645,17,Sonoma Mtn Pkwy (Ac Petaluma SRJC),"30/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa"
2229,757653,18,N McDowell Blvd (Petaluma Plaza),"44/Petaluma, JC, SSU, Santa Rosa"
2229,757619,19,Petaluma Blvd N & Stony Pt Rd,"48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2229,757627,20,Washington & Petaluma Blvd (Downtown Petaluma),"48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2229,757717,21,Petaluma Transit Mall,"40/Sonoma, Petaluma, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 53/East County Connector, 54/South County Connector"
2230,757717,1,Petaluma Transit Mall,"40/Sonoma, Petaluma, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 53/East County Connector, 54/South County Connector"
2230,757658,2,Petaluma Blvd & Mary (Downtown Petaluma),"48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2230,757664,3,Petaluma Blvd N & Stony Pt Rd,"48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2230,757722,4,N McDowell Blvd (Lucchesi Park),"44/Petaluma, JC, SSU, Santa Rosa"
2230,2329760,5,N McDowell Blvd & Southpoint,"44/Petaluma, JC, SSU, Santa Rosa"
2230,757668,6,Old Redwood Hwy & Petaluma Hill Rd,"30/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2230,757676,7,Cotati Hub,"26/Sebastopol, Cotati, Rohnert Park, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 52/West County Connector, 54/South County Connector"
2230,757751,8,Sonoma State University,"10/Cotati, Rohnert Park, Sonoma State University, 26/Sebastopol, Cotati, Rohnert Park, 30/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 46/Santa Rosa, Sonoma State University, Cotati Depot, 52/West County Connector"
2230,757768,9,East Cotati Ave & Ryan Lane,"10T/Cotati, Rohnert Park Tripper, 26/Sebastopol, Cotati, Rohnert Park, 44/Petaluma, JC, SSU, Santa Rosa"
2230,757683,10,Adrian & Southwest,"10T/Cotati, Rohnert Park Tripper, 44/Petaluma, JC, SSU, Santa Rosa, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma"
2230,757689,11,Commerce Blvd & RP Expressway,"10/Cotati, Rohnert Park, Sonoma State University, 10T/Cotati, Rohnert Park Tripper, 12/Northern Rohnert Park, 12T/Northern Rohnert Park Tripper, 14/Northern Rohnert Park, 14T/Northern Rohnert Park Tripper, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2230,757691,12,Redwood Dr & RP Expressway (Budget Inn),"44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma"
2230,761115,13,Graton Resort (North Entrance),"12/Northern Rohnert Park, 44/Petaluma, JC, SSU, Santa Rosa, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma"
2230,809086,14,Redwood Dr / Commerce Blvd (Taco Bell across from Chili's),"12/Northern Rohnert Park, 14/Northern Rohnert Park, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma"
2230,757703,15,Santa Rosa Ave/ Todd Rd,"44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2230,757068,16,Santa Rosa Transit Mall,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 22/Sebastopol, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 29B/Guerneville - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma, 42/Santa Rosa, Industry West Business Park, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 46/Santa Rosa, Sonoma State University, Cotati Depot, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2230,757074,17,Ac Santa Rosa Junior College,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 57/Kaiser, County Center, SRJC Shuttle, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2230,757080,18,County Admin Center (Ventura Ave),"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 57/Kaiser, County Center, SRJC Shuttle, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2230,757277,19,Coddingtown,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2231,757277,1,Coddingtown,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2231,757284,2,County Admin Center (Ventura Ave),"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 57/Kaiser, County Center, SRJC Shuttle, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2231,757291,3,Santa Rosa Junior College,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 57/Kaiser, County Center, SRJC Shuttle, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2231,757068,4,Santa Rosa Transit Mall,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 22/Sebastopol, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 29B/Guerneville - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma, 42/Santa Rosa, Industry West Business Park, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 46/Santa Rosa, Sonoma State University, Cotati Depot, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2231,757577,5,Santa Rosa Ave & Todd Rd,"44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2231,757581,6,Robert's Lake Rd / Golf Course Dr,"44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2231,757583,7,Redwood Dr & Commerce Blvd,"12/Northern Rohnert Park, 14/Northern Rohnert Park, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma"
2231,761115,8,Graton Resort (North Entrance),"12/Northern Rohnert Park, 44/Petaluma, JC, SSU, Santa Rosa, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma"
2231,757591,9,Redwood Dr & RP Expressway (Mattress Firm),"12/Northern Rohnert Park, 14/Northern Rohnert Park, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma"
2231,757596,10,Commerce Blvd & RP Expressway,"44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2231,757600,11,Adrian Dr & Southwest Blvd,"10T/Cotati, Rohnert Park Tripper, 44/Petaluma, JC, SSU, Santa Rosa, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma"
2231,785279,12,East Cotati Ave & Santero Way,"10/Cotati, Rohnert Park, Sonoma State University, 10T/Cotati, Rohnert Park Tripper, 26/Sebastopol, Cotati, Rohnert Park, 44/Petaluma, JC, SSU, Santa Rosa, 46/Santa Rosa, Sonoma State University, Cotati Depot, 52/West County Connector"
2231,848650,13,Sonoma State University - NB,"44/Petaluma, JC, SSU, Santa Rosa, 46/Santa Rosa, Sonoma State University, Cotati Depot"
2231,757607,14,Cotati Hub,"10/Cotati, Rohnert Park, Sonoma State University, 10T/Cotati, Rohnert Park Tripper, 26/Sebastopol, Cotati, Rohnert Park, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 52/West County Connector, 54/South County Connector"
2231,757615,15,Old Redwood Hwy & Petaluma Hill Rd,"30/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2231,757619,16,Petaluma Blvd N & Stony Pt Rd,"48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2231,757627,17,Washington & Petaluma Blvd (Downtown Petaluma),"48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector"
2231,757641,18,Petaluma Estates MHP,"44/Petaluma, JC, SSU, Santa Rosa"
2231,757653,19,N McDowell Blvd (Petaluma Plaza),"44/Petaluma, JC, SSU, Santa Rosa"
2231,757717,20,Petaluma Transit Mall,"40/Sonoma, Petaluma, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 53/East County Connector, 54/South County Connector"
2240,757068,1,Santa Rosa Transit Mall,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 22/Sebastopol, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 29B/Guerneville - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma, 42/Santa Rosa, Industry West Business Park, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 46/Santa Rosa, Sonoma State University, Cotati Depot, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2240,757074,2,Ac Santa Rosa Junior College,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 57/Kaiser, County Center, SRJC Shuttle, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2240,757087,3,Mendocino Ave & Chanate Rd,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2240,757091,4,Old Redwood Hwy (Kaiser Stein Bldg),"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2240,757092,5,Old Redwood Hwy & Cardinal Newman HS,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2240,757103,6,Larkfield Shopping Center,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2240,757225,7,Shiloh Center & Wal-Mart (McFarlane),"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2240,757116,8,Old Redwood Hwy & Shiloh Rd,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2240,757120,9,Old Redwood Hwy & Pleasant Ave,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2240,757123,10,Old Redwood Hwy & Lakewood Dr,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2240,757125,11,Windsor River Rd (Windsor Depot),"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2240,757126,12,Windsor River Rd & Starr Rd,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2240,757140,13,Healdsburg Plaza,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 67/Healdsburg Shuttle"
2240,757142,14,Healdsburg Ave & Dry Creek Rd,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2240,757153,15,Geyserville Ave (Geyserville Park & Ride),"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2240,757159,16,Asti,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2240,757168,17,Cloverdale City Hall & Plaza,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 68/Cloverdale Shuttle"
2241,757168,1,Cloverdale City Hall & Plaza,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 68/Cloverdale Shuttle"
2241,757179,2,Asti,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2241,757186,3,Geyserville Ave (Ac Geyserville Park & Ride),"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2241,757193,4,Healdsburg Ave & Grove St,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 67/Healdsburg Shuttle"
2241,757197,5,Healdsburg Ave & Matheson,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2241,757204,6,Old Redwood Hwy & Starr Rd,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2241,757210,7,Windsor River Rd (Windsor Depot),"55/Airport Business Park Shuttle, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2241,757213,8,Old Redwood Hwy & Lakewood Dr,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2241,757216,9,Old Redwood Hwy & Pleasant Ave,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2241,757225,10,Shiloh Center & Wal-Mart (McFarlane),"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2241,757227,11,Old Redwood Hwy & Shiloh Rd,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2241,757269,12,Larkfield Shopping Center,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2241,757273,13,Old Redwood Hwy & Cardinal Newman HS,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2241,757274,14,Old Redwood Hwy (Kaiser Stein Bldg),"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2241,757288,15,Mendocino Ave & Chanate Rd,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 57/Kaiser, County Center, SRJC Shuttle, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2241,757291,16,Santa Rosa Junior College,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 57/Kaiser, County Center, SRJC Shuttle, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2241,757068,17,Santa Rosa Transit Mall,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 22/Sebastopol, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 29B/Guerneville - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma, 42/Santa Rosa, Industry West Business Park, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 46/Santa Rosa, Sonoma State University, Cotati Depot, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2242,757068,1,Santa Rosa Transit Mall,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 22/Sebastopol, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 29B/Guerneville - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 34/Santa Rosa, Sonoma, 42/Santa Rosa, Industry West Business Park, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 46/Santa Rosa, Sonoma State University, Cotati Depot, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2242,757074,2,Ac Santa Rosa Junior College,"20/Russian River Area, Forestville, Sebastopol, Santa Rosa, 20X/Russian River Area, Santa Rosa, 29A/Santa Rosa - Sonoma Coast, 30/Santa Rosa, Sonoma Valley, 30X/Santa Rosa, Sonoma Valley, 44/Petaluma, JC, SSU, Santa Rosa, 44X/Santa Rosa, Rohnert Park, Petaluma, 48/Santa Rosa, Rohnert Park, Cotati, Petaluma, 48X/Santa Rosa, Rohnert Park, Cotati, Petaluma, 54/South County Connector, 57/Kaiser, County Center, SRJC Shuttle, 60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 60X/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2242,757087,3,Mendocino Ave & Chanate Rd,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2242,757091,4,Old Redwood Hwy (Kaiser Stein Bldg),"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2242,757092,5,Old Redwood Hwy & Cardinal Newman HS,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa, 62/Santa Rosa, County Airport"
2242,757103,6,Larkfield Shopping Center,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2242,757225,7,Shiloh Center & Wal-Mart (McFarlane),"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2242,757116,8,Old Redwood Hwy & Shiloh Rd,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2242,757120,9,Old Redwood Hwy & Pleasant Ave,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2242,757123,10,Old Redwood Hwy & Lakewood Dr,"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
2242,757125,11,Windsor River Rd (Windsor Depot),"60/Cloverdale, Healdsburg, Windsor, Santa Rosa"
